"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","0","10","10","1","9.568668","0","10"
"/Game/Game/Materials/M_ClimbingHold.M_ClimbingHold","0","12","12","1","0.000000","0","12"
"/Game/Game/Materials/Invisible_Material.Invisible_Material","0","45","51","1","45.823120","0","51"
"/Engine/EngineMaterials/DefaultParticle.DefaultParticle","0","90","102","1","94.183090","0","102"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","0","25","25","1","14.607722","0","25"
"/Game/Game/Materials/M_smoke_bomb__1.M_smoke_bomb__1","0","54","54","1","55.231522","0","54"
"/Game/Game/Materials/M_smoke_dirlit_01.M_smoke_dirlit_01","0","54","54","1","56.918427","0","54"
"/Game/Game/Materials/M_HeatDistortion_mesh.M_HeatDistortion_mesh","0","80","80","1","72.452103","0","80"
"/Game/Game/Materials/M_FireBall_01.M_FireBall_01","0","9","9","1","7.145821","0","9"
"/Game/Game/Materials/M_smoke.M_smoke","0","54","54","1","53.660885","0","54"
"/Game/AdvancedLocomotionV4/Props/Meshes/Arrow/M_Arrow_01.M_Arrow_01","0","36","36","1","39.877285","0","36"
"/Game/AdvancedLocomotionV4/Props/Meshes/Arrow/M_Arrow_02.M_Arrow_02","0","77","83","1","82.028931","0","83"
"/Game/AdvancedLocomotionV4/Props/Materials/Grenades/M_WithSensor_Grenade.M_WithSensor_Grenade","0","36","36","1","40.416740","0","36"
"/Game/Game/Materials/M_FireFlame_01.M_FireFlame_01","0","9","9","1","7.264820","0","9"
"/Game/AdvancedLocomotionV4/Props/Meshes/Backpack/M_Backpack.M_Backpack","0","36","36","1","40.872776","0","36"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","0","5","5","1","1.728997","0","5"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","0","5","5","1","2.702060","0","5"
"/Engine/BufferVisualization/Velocity.Velocity","0","5","5","1","1.740173","0","5"
"/Game/AdvancedLocomotionV4/Props/Materials/Loot/M_Syringe.M_Syringe","0","18","18","1","97.454338","0","18"
"/Game/AdvancedLocomotionV4/Props/Materials/Loot/M_Tools_Master.M_Tools_Master","0","12","12","1","0.000000","0","12"
"/InterchangeAssets/gltf/M_ClearCoat.M_ClearCoat","0","361","388","6","840.632446","0","388"
"/InterchangeAssets/gltf/M_Transmission.M_Transmission","0","114","114","2","2004.162231","0","114"
"/InterchangeAssets/gltf/M_SpecularGlossiness.M_SpecularGlossiness","0","349","364","6","995.148682","0","364"
"/Game/Game/Materials/M_ExplosionShapes_burst.M_ExplosionShapes_burst","0","9","9","1","6.866087","0","9"
"/Game/Game/Materials/M_Burst_add.M_Burst_add","0","20","20","1","17.102547","0","20"
"/Game/Game/Materials/M_scorch.M_scorch","0","61","61","1","57.560989","0","61"
"/Game/AdvancedLocomotionV4/CharacterAssets/MannequinSkeleton/Materials/M_Mannequin_Logo.M_Mannequin_Logo","0","77","83","1","88.291412","0","83"
"/Game/AdvancedLocomotionV4/Props/Meshes/Knife/M_Knife_Master.M_Knife_Master","0","12","12","1","12.261147","0","12"
"/Game/Game/Materials/M_PP_Outlines_Master.M_PP_Outlines_Master","0","5","5","1","2.949634","0","5"
"/Game/Game/Materials/Surace_Types/Wood.Wood","0","36","36","1","41.848209","0","36"
"/Game/AdvancedLocomotionV4/CharacterAssets/Zombie_Character/Materials/M_Zombie_Master.M_Zombie_Master","0","60","60","1","67.600899","0","60"
"/Game/Game/Materials/Props/Valve_Wheel_Mat_Master.Valve_Wheel_Mat_Master","0","12","12","1","13.021073","0","12"
"/Game/Game/Materials/UI/M_UI_PannelBackground.M_UI_PannelBackground","0","25","27","1","21.782827","0","27"
"/Game/AdvancedLocomotionV4/CharacterAssets/Zombie_Character/Materials/M_Mannequin_Zombie_Logo.M_Mannequin_Zombie_Logo","0","77","83","1","86.491928","0","83"
"/Game/AdvancedLocomotionV4/CharacterAssets/MannequinSkeleton/Materials/M_Mannequin_Body.M_Mannequin_Body","0","36","36","1","38.251083","0","36"
"/Game/AdvancedLocomotionV4/Props/Materials/Loot/M_BandageRoll.M_BandageRoll","0","12","12","1","12.941433","0","12"
"/Game/Game/Materials/M_GraphRenderTarget_2.M_GraphRenderTarget_2","0","13","13","1","4.932716","0","13"
"/Game/Game/Materials/M_GraphRenderTarget.M_GraphRenderTarget","0","13","13","1","6.873662","0","13"
"/Game/Game/Materials/UI/M_GrenadeInfo.M_GrenadeInfo","0","13","13","1","8.116630","0","13"
"/Game/Game/Materials/M_SniperSlopePP.M_SniperSlopePP","0","5","5","1","3.864874","0","5"
"/Game/AdvancedLocomotionV4/Environment/Materials/M_Plants_01.M_Plants_01","0","54","58","1","76.686470","0","58"
"/Game/Game/Materials/UI/Key_Input_BP.Key_Input_BP","0","25","27","1","22.785114","0","27"
"/Game/Game/Materials/UI/Hook_Point_Widget_Mat.Hook_Point_Widget_Mat","0","13","13","1","7.487899","0","13"
"/Game/Game/Materials/UI/Viewfinder-MasterMaterial.Viewfinder-MasterMaterial","0","13","13","1","7.168594","0","13"
"/Game/Game/Materials/ShotParticle.ShotParticle","0","18","18","1","15.253551","0","18"
"/Game/LevelPrototyping/Materials/Decal_ProjectLogo.Decal_ProjectLogo","0","21","21","1","22.568178","0","21"
"/Game/AdvancedLocomotionV4/Props/Meshes/Axe/M_Axe_Material.M_Axe_Material","0","12","12","1","13.582031","0","12"
"/Game/Game/Materials/M_PluginsThumbnailGen.M_PluginsThumbnailGen","0","2","2","1","2.267902","0","2"
"/Game/Game/Materials/UI/M_NotAvaliable.M_NotAvaliable","0","25","27","1","22.578018","0","27"
"/Game/Game/Materials/UI/M_MeleeFightTarget.M_MeleeFightTarget","0","13","13","1","7.369446","0","13"
"/Game/Game/Materials/UI/M_SniperTargetMarker.M_SniperTargetMarker","0","13","13","1","6.815694","0","13"
"/Game/Game/Materials/UI/Bilboard_Input_Key_Progress_Mat.Bilboard_Input_Key_Progress_Mat","0","13","13","1","7.331408","0","13"
"/Game/Game/Materials/Props/Environment_Mat_Master.Environment_Mat_Master","0","24","25","1","32.400993","0","25"
"/Game/Game/Materials/UI/Bilboard_Input_Key_Txt-Mat.Bilboard_Input_Key_Txt-Mat","0","13","13","1","6.972526","0","13"
"/Game/Game/Materials/Gun_Fire_mat.Gun_Fire_mat","0","60","60","1","58.637089","0","60"
"/Game/Game/Materials/UI/Bilboard_Input_Ctrl_Mat.Bilboard_Input_Ctrl_Mat","0","13","13","1","6.890442","0","13"
"/Game/AdvancedLocomotionV4/Props/Materials/Other/M_LadderRung.M_LadderRung","0","36","36","1","39.168152","0","36"
"/Game/Game/Materials/UI/Bullets_Icon_Mat.Bullets_Icon_Mat","0","25","27","1","22.708494","0","27"
"/Game/Game/Materials/UI/UI_BG_Gradient.UI_BG_Gradient","0","13","13","1","7.308753","0","13"
"/Game/Game/Materials/Props/Chest_Material_Master.Chest_Material_Master","0","15","16","1","19.140013","0","16"
"/Game/AdvancedLocomotionV4/Props/Materials/Other/M_Prop_Hook_Material.M_Prop_Hook_Material","0","39","42","1","50.068035","0","42"
"/Game/Game/Materials/Surace_Types/Ground.Ground","0","15","16","1","19.492012","0","16"
"/Game/AdvancedLocomotionV4/Props/Materials/Other/M_Prop.M_Prop","0","36","36","1","0.000000","0","36"
"/Game/Game/Materials/UI/Bow_Icon_Mat.Bow_Icon_Mat","0","25","27","1","0.000000","0","27"
"/Game/Game/Materials/UI/LootItemFrameInUI.LootItemFrameInUI","0","13","13","1","7.058607","0","13"
"/Game/Game/Particles/NiagaraBloodFX/Materials/M_BloodClip_Master.M_BloodClip_Master","0","72","72","1","448.409454","0","72"
"/Game/AdvancedLocomotionV4/Props/Materials/Wireframe_Material.Wireframe_Material","0","92","100","1","107.955566","0","100"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","0","8","9","1","10.553441","0","9"
"/ControlRig/M_Manip.M_Manip","0","8","9","1","7.297438","0","9"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","0","2","2","1","2.201445","0","2"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","0","5","5","1","2.999997","0","5"
"/HairStrands/Materials/HairDebugMaterial.HairDebugMaterial","0","92","98","1","115.828285","0","98"
"/Game/AdvancedLocomotionV4/CharacterAssets/MannequinSkeleton/Materials/M_AnimMan_Eyes.M_AnimMan_Eyes","0","127","137","1","166.746979","0","137"
"/Game/AdvancedLocomotionV4/Props/Materials/Pistols/M_DesertDeagle_Material.M_DesertDeagle_Material","0","36","36","1","36.377960","0","36"
"/Game/LevelPrototyping/Materials/M_Solid.M_Solid","0","36","36","1","25.968357","0","36"
"/Engine/EngineDebugMaterials/WireframeMaterial.WireframeMaterial","0","379","425","1","393.139191","0","425"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","0","9","9","1","6.160693","0","9"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","0","109","109","1","125.566658","0","109"
"/Game/AdvancedLocomotionV4/Props/Materials/Pistols/M_SW39_Material.M_SW39_Material","0","36","36","1","0.000000","0","36"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","0","135","135","1","144.540298","0","135"
"/Game/AdvancedLocomotionV4/Environment/Materials/M_SimpleWaterMat.M_SimpleWaterMat","0","15","16","1","149.082565","30","80"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","0","706","0","1","0.000000","0","0"
"Globals","49","33","0","1","0.000000","0","0"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","49","4","4","1","4.720134","0","4"
"/MeshModelingToolset/Materials/M_DynamicMeshComponentVtxColor.M_DynamicMeshComponentVtxColor","49","18","20","1","41.322727","0","20"
"/Engine/EditorMaterials/PhAT_UnselectedMaterial.PhAT_UnselectedMaterial","49","5","5","1","13.638294","0","5"
"/Engine/EditorMaterials/PhAT_NoCollisionMaterial.PhAT_NoCollisionMaterial","49","5","5","1","12.285884","0","5"
"/Engine/EngineMaterials/GizmoMaterial.GizmoMaterial","49","7","8","1","8.454345","0","8"
"/Engine/EngineMaterials/NaniteHiddenSectionMaterial.NaniteHiddenSectionMaterial","49","29","31","1","29.520279","0","31"
"/Engine/EngineDebugMaterials/DebugMeshMaterial.DebugMeshMaterial","49","7","7","1","3.879280","0","7"
"/Engine/EngineMaterials/RemoveSurfaceMaterial.RemoveSurfaceMaterial","49","4","4","1","2.471112","0","4"
"/HairStrands/Materials/HairMeshesDefaultMaterial.HairMeshesDefaultMaterial","49","62","65","1","52.407909","0","65"
"/ControlRig/Controls/ControlRigXRayMaterial.ControlRigXRayMaterial","49","10","11","1","53.526150","0","11"
"/Engine/EditorMaterials/Dataflow/DataflowTwoSidedVertexMaterial.DataflowTwoSidedVertexMaterial","49","47","50","1","148.449417","0","50"
"/Engine/EditorMaterials/Dataflow/DataflowVertexMaterial.DataflowVertexMaterial","49","38","38","1","29.663572","0","38"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","49","106","106","1","146.718231","0","106"
"/HairStrands/Materials/HairCardsDefaultMaterial.HairCardsDefaultMaterial","49","100","106","1","287.005554","0","106"
"/HairStrands/Materials/HairDefaultMaterial.HairDefaultMaterial","49","62","65","1","0.000000","0","65"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","49","7","8","1","5.905677","0","8"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","49","14","16","1","18.423800","0","16"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","49","5","5","1","101.465019","0","5"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","49","26","26","1","19.810453","0","26"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","49","5","5","1","3.146432","0","5"
"/Engine/VREditor/TransformGizmo/Xray.Xray","49","14","14","1","6.373684","0","14"
"/Engine/VREditor/TransformGizmo/Main.Main","49","5","5","1","3.052715","0","5"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","49","63","63","1","27.115215","0","63"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","49","62","62","1","92.196259","0","62"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","49","62","62","1","87.128143","0","62"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","49","83","83","1","73.806229","0","83"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","49","28","28","1","20.806580","0","28"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","49","12","12","1","6.960257","0","12"
"/Engine/EngineDebugMaterials/WireframeMaterial.WireframeMaterial","49","453","499","1","312.288574","0","499"
"/Game/LevelPrototyping/Materials/M_Solid.M_Solid","49","38","38","1","29.287376","0","38"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","49","100","100","1","0.000000","0","100"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","49","9","9","1","6.412268","0","9"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","49","109","109","1","107.992096","0","109"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","49","139","139","1","120.148773","0","139"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","49","1341","1364","1","1422.178467","0","0"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","49","31","33","1","12.325302","0","33"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","49","48","54","2","22.016113","0","54"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","49","61","66","6","23.986664","0","66"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","49","12","12","1","7.565441","0","12"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialMeter.M_AudioMaterialMeter","49","13","13","1","4.800163","0","13"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialRoundedSlider.M_AudioMaterialRoundedSlider","49","27","29","1","14.494104","0","29"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialEnvelope_ADSR.M_AudioMaterialEnvelope_ADSR","49","27","29","1","15.064609","0","29"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialKnob.M_AudioMaterialKnob","49","13","13","1","5.650881","0","13"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialToggleButton.M_AudioMaterialToggleButton","49","13","13","1","5.346923","0","13"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","49","62","66","1","49.805820","0","66"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","49","88","92","1","201.061539","0","92"
"/Game/AdvancedLocomotionV4/Props/Materials/Wireframe_Material.Wireframe_Material","49","102","110","1","55.011406","0","110"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","49","10","11","1","3.443545","0","11"
"/ControlRig/M_Manip.M_Manip","49","10","11","1","5.614661","0","11"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","49","4","4","1","2.280102","0","4"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","49","5","5","1","1.953688","0","5"
"/HairStrands/Materials/HairDebugMaterial.HairDebugMaterial","49","100","106","1","71.779343","0","106"
"/Game/AdvancedLocomotionV4/Props/Materials/Pistols/M_SW39_Material.M_SW39_Material","49","38","38","1","15.980883","0","38"
"/Engine/MapTemplates/Materials/BasicAsset03.BasicAsset03","49","23","23","1","11.819177","0","23"
"/Game/Game/Materials/M_ClimbingHold.M_ClimbingHold","49","14","14","1","0.000000","0","14"
"/Game/Game/Materials/Invisible_Material.Invisible_Material","49","53","59","1","27.622236","0","59"
"/Engine/MapTemplates/Materials/BasicAsset01.BasicAsset01","49","47","47","1","32.242878","0","47"
"/Game/AdvancedLocomotionV4/Props/Materials/Other/M_Prop_Rope_Material.M_Prop_Rope_Material","49","47","50","1","27.773607","0","50"
"/Game/Game/Materials/M_Trail.M_Trail","49","17","17","1","8.685168","0","17"
"/Game/AdvancedLocomotionV4/Props/Materials/Pistols/M_DesertDeagle_Material.M_DesertDeagle_Material","49","38","38","1","0.000000","0","38"
"/Game/AdvancedLocomotionV4/Props/Materials/Pistols/M_P-018_Material.M_P-018_Material","49","38","38","1","22.458065","0","38"
"/Game/Game/Materials/M_PojectilePath.M_PojectilePath","49","27","27","1","10.312519","0","27"
"/Game/Game/Materials/Props/FXBullet_Material.FXBullet_Material","49","26","26","1","13.873799","0","26"
"/Game/AdvancedLocomotionV4/Props/Materials/Loot/M_Scissors.M_Scissors","49","14","14","1","8.903252","0","14"
"/Game/AdvancedLocomotionV4/Environment/Materials/M_Grid_Background.M_Grid_Background","49","7","8","1","0.000000","0","8"
"/Game/Game/Materials/M_PP_UnderwaterEffect.M_PP_UnderwaterEffect","49","5","5","1","1.979586","0","5"
"/Game/AdvancedLocomotionV4/Props/Materials/C8/C8_Master_Material.C8_Master_Material","49","38","38","1","22.605902","0","38"
"/Game/AdvancedLocomotionV4/Props/Materials/Rifles/M_Rifle_VertexColor.M_Rifle_VertexColor","49","38","38","1","21.686111","0","38"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","49","5","5","1","1.740245","0","5"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","49","63","63","1","24.209509","0","63"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","49","5","5","1","1.819300","0","5"
"/Engine/BufferVisualization/Velocity.Velocity","49","5","5","1","0.397220","0","5"
"/Game/Game/Materials/M_GraphRenderTarget.M_GraphRenderTarget","49","13","13","1","4.955650","0","13"
"/Game/Game/Materials/M_ExplosionShapes_burst.M_ExplosionShapes_burst","49","11","11","1","5.247630","0","11"
"/Game/Game/Materials/M_Burst_add.M_Burst_add","49","22","22","1","10.730316","0","22"
"/Game/Game/Materials/M_scorch.M_scorch","49","61","61","1","35.349277","0","61"
"/Game/Game/Materials/M_GraphRenderTarget_2.M_GraphRenderTarget_2","49","13","13","1","4.918150","0","13"
"/Game/Game/Materials/M_smoke_bomb__1.M_smoke_bomb__1","49","56","56","1","34.484951","0","56"
"/Game/Game/Materials/M_smoke_dirlit_01.M_smoke_dirlit_01","49","56","56","1","34.266632","0","56"
"/Game/Game/Materials/M_HeatDistortion_mesh.M_HeatDistortion_mesh","49","82","82","1","43.010677","0","82"
"/Game/Game/Materials/M_FireBall_01.M_FireBall_01","49","11","11","1","5.495107","0","11"
"/Game/Game/Materials/M_smoke.M_smoke","49","56","56","1","40.134296","0","56"
"/Engine/EngineMaterials/DefaultParticle.DefaultParticle","49","104","116","1","144.497635","0","116"
"/Game/AdvancedLocomotionV4/CharacterAssets/MannequinSkeleton/Materials/M_Mannequin_Logo.M_Mannequin_Logo","49","85","91","1","45.114391","0","91"
"/Game/AdvancedLocomotionV4/CharacterAssets/Zombie_Character/Materials/M_Mannequin_Zombie_Logo.M_Mannequin_Zombie_Logo","49","85","91","1","45.908840","0","91"
"/Game/AdvancedLocomotionV4/CharacterAssets/MannequinSkeleton/Materials/M_Mannequin_Body.M_Mannequin_Body","49","38","38","1","20.568449","0","38"
"/Game/AdvancedLocomotionV4/Props/Materials/Loot/M_BandageRoll.M_BandageRoll","49","14","14","1","5.709079","0","14"
